F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,id
26671,22396,49067,57,0.4564371165956753,341054134.0,3.772889085152427,12.273255907714034,0.10844155844155844,5.835675551669085e-05,-94.76273210422347,12.265708907015624,390.3459986550101,20566,13150,1.563954372623574,1.4394156302516155,v00069s00001_hw00003
17248,13954,31202,64,0.4472149221203769,352260275.0,7.094119438820078,16.14551164636214,0.08617345525076199,5.938345416978007e-05,-62.47506545919311,127.98356514499302,355.7280086346465,20871,12237,1.7055650894827163,1.5397873275431395,v00070s00001_hw00003
22004,15227,37231,61,0.40898713437726625,96758810.0,3.142857142857143,10.742062842594702,0.15481870229007633,0.00020578906698831662,-17.12078406098606,91.61657452969844,418.48936170212767,20144,7407,2.7195895774267584,0.7442101320225474,v00071s00001_hw00003
30586,22329,52915,67,0.4219786449966928,352294672.0,3.8507304501873407,11.88928506512464,0.10485723662618969,6.216884537272132e-05,-54.052751719071125,281.64798617022046,276.23962200472494,21476,12782,1.6801752464403066,1.4951694981692192,v00072s00001_hw00003
9108,10921,20029,58,0.5452593739078336,174437445.0,7.01310726207633,14.86106773714106,0.08825847123719464,0.00011833155901770036,-60.789554049306325,88.14196278194382,483.30186078566504,21116,10306,2.048903551329323,0.9594885424325819,v00073s00001_hw00003
12761,12192,24953,55,0.4885985653027692,248649504.0,6.796712169482243,15.892399075719506,0.09907223326706428,7.935206938189107e-05,-53.850183167780536,57.55161203746392,475.5101914762199,21105,11729,1.799386136925569,1.1727490755745111,v00074s00001_hw00003
17172,15272,32444,71,0.4707187769695475,183266919.0,5.765838877317305,13.81363703122321,0.09704174730439591,0.00011982830675218559,-51.45859467408503,69.696791635778,340.3422090729783,20796,10014,2.0766926303175555,0.9214861865631357,v00075s00001_hw00003
15902,11626,27528,65,0.4223336239465272,48934731.0,4.0697051490249265,10.315550562504162,0.12695822454308095,0.0003999483980951973,-40.83107692597264,90.58182310546349,402.99934469200525,19991,6333,3.156639823148587,0.4462532617316714,v00076s00001_hw00003
13396,12248,25644,54,0.4776165964748089,87005622.0,3.2991039736076813,8.59259259344354,0.13239074550128535,0.00023705074945030115,-63.40363072090154,109.9872599342006,539.6357493857494,20429,6964,2.9335152211372773,0.7331200041416078,v00077s00001_hw00003
13482,15626,29108,59,0.5368283633365398,531891362.0,8.345095865237258,19.525752935227153,0.11257880516361453,4.259757151509209e-05,-61.61454405043047,149.4693418326296,738.5310843373494,21335,16130,1.3226906385616863,1.6930851294099545,v00078s00001_hw00003
20982,16602,37584,64,0.4417305236270754,247746586.0,5.252793231671496,14.716018984733486,0.09086640056351256,8.105627533433705e-05,-36.81678976911243,71.21213295682378,325.5650793650794,20482,12694,1.6135181975736568,1.213876823421228,v00079s00001_hw00003
22171,13153,35324,61,0.37235307439701054,161855872.0,5.581078480914478,15.68121704013584,0.10926980838943552,0.00012397284067545245,-44.462189208282936,32.4032412665813,388.8280802292264,21052,9145,2.3020229633679605,1.0181627191520861,v00080s00001_hw00003
16592,14945,31537,55,0.4738878143133462,150839950.0,6.0117073282055244,15.359634349389271,0.08564167725540026,0.0001388966382748695,-55.98770942837437,41.23955968804301,411.4617321248741,21053,11968,1.7591076203208555,0.7050798740679437,v00081s00001_hw00003
20384,17165,37549,61,0.4571360089483075,259402340.0,4.550068680800324,13.859903992231546,0.1297309621523028,8.017753433409329e-05,-35.93135819483005,220.11063881708785,359.73353819139595,20727,12130,1.7087386644682605,1.230132469869063,v00082s00001_hw00003
28524,18636,47160,64,0.39516539440203563,137761548.0,3.4482785560334306,10.30936762430726,0.11152055857253686,0.00014884358038177574,-52.75404059247198,149.30327626398926,614.8480194017785,20681,8396,2.4631967603620772,0.8895474094529642,v00083s00001_hw00003
29209,14923,44132,64,0.33814465693827606,202709283.0,4.449260429256411,15.424800050835069,0.09374363154676991,0.00010158800038023243,-8.257489879831567,137.88489191301298,260.6580808080808,20997,11095,1.892474087426769,0.9629271544242395,v00084s00001_hw00003
