F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_acceleration,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,mean_slant,std_slant,abs_mean_slant,pen_up_path_length,median_pen_up_speed,p95_pen_up_speed,pen_up_ratio,id
16288,21958,38246,61,0.5741253987345082,297065.0977034909,-0.125,6.929675906077088,16.220573575541792,0.12259194395796848,0.07482440469478148,-43.946484453414286,125.92508387297566,539.5219478737997,21205,14726,1.4399701208746434,0.0010664063304143894,-29.82795248992537,104.46507127826705,87.85303355598424,142534.33569505662,5.748169337302681,19.440620797465513,0.479808421780078,v00027s00001_hw00003
26668,19048,45716,74,0.4166593752734272,313484.0595369083,-0.03571428571428581,8.0,21.12986230514397,0.18851791530944625,0.07062446074663284,-20.022311801352437,187.676084502018,636.8837944664032,21476,16297,1.3177885500398847,0.0010148007246068538,-16.056922829204883,112.25925263508188,92.16546168013744,156011.37409388935,3.210315007749176,17.023509092741115,0.49766924137819274,v00028s00001_hw00003
14786,16359,31145,57,0.5252528495745705,148216.04251211544,-0.09910605851729404,4.571428571428571,8.878936008770443,0.1001890359168242,0.13420375471245544,-41.27345290705164,70.42144325239637,604.6737229636448,20390,7529,2.7081949794129367,0.0011561545269952124,-19.815238397335232,107.56084291834821,89.08547560568772,77251.56596279907,4.584280205223062,14.786112973006484,0.5212092068676331,v00029s00001_hw00003
21840,15655,37495,70,0.4175223363115082,206477.67983376305,-0.06408272019593575,5.8951813771712445,11.691127584203894,0.07021912350597609,0.10235955568915017,-48.218393659544326,162.7805653602972,482.1953801732435,20762,12002,1.729878353607732,0.0008955185952711927,-11.730084766025392,118.9797982790989,104.01745458529867,117779.03646054523,3.25,11.429452520140055,0.5704201856363852,v00030s00001_hw00003
21082,12414,33496,64,0.3706114162885121,151646.9988979085,-0.07646055241590721,5.0990195135927845,11.119932061211802,0.05176767676767677,0.1391438757430899,-60.12821271177424,132.74164424708525,331.4010922330097,20749,9832,2.110353946297803,0.0008304259506992094,-16.101219320442095,109.01409110279714,89.86826023131012,86841.73017337022,2.9168151649524194,9.913417909924492,0.5726570971037392,v00031s00001_hw00003
19781,12686,32467,65,0.39073520805741213,212981.5946488288,-0.06617911994976855,7.760570260592388,15.527161814345485,0.03641975308641975,0.0995099391700167,-31.518321664513966,91.66193702099486,522.8575667655787,21285,13994,1.5210090038587967,0.0008691861876894424,-17.73882370052435,118.46080205285215,102.00477285670395,117429.59922511221,3.125,13.431761023927018,0.5513603155180338,v00032s00001_hw00003
18534,14905,33439,57,0.4457370136666766,127409.7700547248,-0.08103239464230327,3.7007056424861537,6.875,0.09105098855359,0.15584150491645365,-33.3280105729563,104.35252614215037,374.09802930773117,19980,6037,3.309590856385622,0.0011891081681484007,-6.933006176026498,114.48640815553718,96.74770522759977,76440.4501700133,2.2980970388562794,11.021221024365458,0.5999575239573915,v00033s00001_hw00003
15189,13112,28301,58,0.4633051835624183,171231.40166615314,-0.125,6.714285714285714,13.19096596189346,0.0718954248366013,0.11885930505654195,-54.48271043264852,82.38015462501916,362.78747846065477,20726,8547,2.424944424944425,0.0011359113593466812,-9.216807388278417,120.12513478283195,102.07508888928413,87368.55448813984,4.909382936411309,14.931455300567608,0.5102367535277249,v00034s00001_hw00003
16670,12514,29184,55,0.42879660087719296,240226.65531402762,-0.08802677982156637,10.275121653781039,18.732706157111522,0.0529595015576324,0.08871322600935248,-47.43822498187429,118.97555482379751,337.0240963855422,20910,15155,1.3797426591883866,0.0008705055748627462,-30.094753282998568,108.40711333444925,92.16132027540144,119136.03266118269,4.941485707542218,15.272118512674863,0.4959317795331514,v00035s00001_hw00003
16639,14012,30651,58,0.45714658575576655,156847.26195351026,-0.04496453915767962,5.751511001752892,11.084952150874065,0.05376940133037694,0.12670741381918438,-43.848235520808416,93.02426095051146,330.9989258861439,20397,7956,2.5637254901960786,0.0011721414877829787,-35.11521544457187,108.27918883512628,93.82603102213872,77953.42235114393,2.657296462534039,10.409932132733966,0.4970021241062495,v00036s00001_hw00003
25610,14318,39928,70,0.3585954718493288,176485.40443780745,-0.09593898217911573,5.764922296724054,10.429500934869589,0.05378704720087816,0.11713018908330629,-44.671591873652275,64.60066819614404,411.20507399577167,20757,10050,2.0653731343283583,0.0010424686768757642,-28.745364277646253,119.45732126008761,106.15592521588304,99050.36672281928,4.120630029101702,12.268073378829014,0.561238290714993,v00037s00001_hw00003
25300,12991,38291,58,0.33927032461936224,158758.97890907165,-0.017857142857142794,5.689230786211394,10.571428571428571,0.07525586995785671,0.12777969008733836,-56.927793239737994,123.51244057138997,381.82315299592784,20470,10195,2.007846983815596,0.0009553269401319552,13.074232434598256,119.23752396630844,99.79081559307664,88581.0025919791,2.683863819197986,10.322543812483369,0.5579590093150787,v00038s00001_hw00003
19934,15597,35531,58,0.43896878781908755,249413.52198451397,-0.08928571428571436,8.508268037620818,17.045848570417938,0.06514172053704624,0.08392583753071298,-39.0833223038346,106.36089383595016,481.3649105848236,21193,12010,1.7646128226477935,0.0010968191069466353,-42.24609233402926,108.26078774880276,97.38118846351689,120390.62201274844,3.8597874531732277,12.382543038348393,0.4826948477164902,v00039s00001_hw00003
22641,15279,37920,67,0.4029272151898734,192086.4526553007,-0.035296256393719805,6.325790464439997,12.857142857142858,0.08567057623661398,0.10919441755628438,-52.944390555535264,129.51943250397338,541.8210059171597,20882,9557,2.184995291409438,0.0010487863603849672,2.0295811246022826,121.7658111453514,103.00276516848902,99992.65328834899,2.885849095153799,11.592464211255615,0.5205606741449168,v00040s00001_hw00003
10898,12077,22975,58,0.525658324265506,171107.75223424283,-0.17225193329918653,7.321036182926482,13.90591719274102,0.06015523932729625,0.1213997677575599,-66.34812969490171,103.76387620809392,469.51870324189525,20928,9268,2.258092360811394,0.0010516637170663952,-30.74398167903108,111.81333773671932,96.62343074475118,86776.64160603631,5.896338903914066,18.490705592983616,0.5071461723560073,v00041s00001_hw00003
15033,12282,27315,64,0.4496430532674355,180284.01541045448,-0.1507256490544231,6.775415116433826,12.016622427727135,0.040255591054313096,0.11527343364241473,-77.3591900055341,95.97195094912189,402.08594229588704,20930,10626,1.9696969696969697,0.000914753691515466,-3.56152031299121,122.37332330952891,105.89805458318624,100607.05002192195,4.288094577086753,13.525244109362786,0.5580475329045054,v00042s00001_hw00003
17917,11368,29285,59,0.3881850776848216,170602.58755192254,-0.06594886777052666,7.102481569247651,14.560705517880496,0.0496551724137931,0.11973483271722998,-64.27419108713904,184.0199624886329,485.84095427435386,20572,10778,1.908702913341993,0.0009308121028656963,-0.07299274187435498,117.08772109769478,98.36005064503368,90676.2481635522,3.4528038637591316,11.911129430081004,0.5315057026081452,v00043s00001_hw00003
15572,15575,31147,70,0.5000481587311779,163885.9610128586,-0.07139517458229527,5.125,10.594365187335221,0.09200603318250378,0.123737075394525,-38.77683835414797,63.10601696810018,630.2180670228266,20398,8363,2.439076886284826,0.001047340507157974,-7.8817606662793045,113.05861200415124,95.34691841156207,87274.98360691628,4.002251427929465,11.374013810352272,0.5325348374414367,v00044s00001_hw00003
25376,13781,39157,62,0.3519421814745767,206174.6562339593,-0.035714285714285754,7.428571428571429,14.675250730771976,0.10005652911249294,0.07818477633410743,-41.40826173958269,71.20907596442909,651.99890770071,20273,13132,1.543786171184892,0.0009700790069982265,-20.43385883749016,105.86578661020546,88.70512809228828,110819.53541241022,4.568077901238636,18.308462256616284,0.5375031899490903,v00045s00001_hw00003
16024,11912,27936,60,0.42640320733104237,131655.15388925548,-0.017911752422782395,5.380810812507721,10.511363990629853,0.07616546290216678,0.15597034145397382,-53.485089471551994,122.58090626381866,423.2463676563487,20683,8947,2.311724600424723,0.0007953450958904154,-14.099870199622119,106.53155368813151,86.13942289843887,71740.74767815339,2.800891250536547,11.18271068244614,0.5449140847041934,v00046s00001_hw00003
9745,13897,23642,56,0.5878098299636241,200763.84997366014,-0.14356414494468428,8.79819090866447,14.556013985892754,0.06141820212171971,0.11378670057537997,-76.90108370335197,102.83021252291934,568.4531672983215,21283,13044,1.6316314014106101,0.0008950098942643839,-24.0732224961931,115.51103294462827,99.79827627696761,89719.83150864554,6.370096153120453,16.280074232771536,0.44689236394110105,v00047s00001_hw00003
14993,13631,28624,59,0.47620877585243154,168359.91878630195,-0.0752115391133863,5.785273351804738,10.86886213417511,0.0713877784123358,0.12152220587920125,-70.69475912701492,183.5340864887287,445.6027624309392,20263,11703,1.7314363838332052,0.0008232164317418748,-10.041331052339986,110.86141179247942,93.37249767220462,93267.5445231789,3.9250796170268956,11.09534653263962,0.553977129447079,v00048s00001_hw00003
13326,14932,28258,63,0.5284167315450492,116282.71962884202,-0.08474176218289475,4.125,6.857142857142857,0.06433054393305439,0.16758511363053982,-73.8752691394478,146.47860563423214,499.17822784810124,20203,6836,2.9553832650672907,0.0009455651503025108,-25.766629980672047,112.57124849985463,96.35254158378551,60688.24516314929,3.020331657867577,8.490269510541061,0.5219025265048631,v00049s00001_hw00003
16637,18065,34702,70,0.5205751829865713,179377.57303396834,-0.08928571428571441,4.8250647664046955,9.076994098837368,0.0957492486045513,0.11486985785221202,-62.69481764987824,265.6335310642592,421.7573989162151,20395,10917,1.8681872309242467,0.0009574992070897641,-8.402689404291648,117.34248370457463,98.73800916521711,99255.3376288363,4.280949732506199,12.962438204992091,0.5533319241087098,v00050s00001_hw00003
10039,12387,22426,52,0.5523499509497904,168808.1674216867,-0.15041400975661467,7.9040804140502825,13.884006086140989,0.05562579013906448,0.12003468640052344,-70.20548959941752,89.05512447763898,518.7527539779682,20727,10281,2.0160490224686316,0.0008844221576508161,-15.289641273379676,111.01625895382462,92.93184917464737,77931.92090332432,5.96861085400677,16.694656768711255,0.4616596583780724,v00051s00001_hw00003
16935,15295,32230,73,0.4745578653428483,181164.19247690355,-0.1260202000016566,5.659615711335886,11.750398891031473,0.06996935648621042,0.11195205751079208,-65.27756761167458,21.713388604689865,536.1132447070408,20453,8952,2.284740840035746,0.0011491735867593424,-4.398324175626419,117.35290150226751,97.97284798132645,96381.18442618637,4.00195264839553,14.83771622192981,0.5320101235704948,v00052s00001_hw00003
22605,14410,37015,80,0.38930163447251115,203419.69651506934,-0.02090345388180026,5.536103051979329,11.29384878631564,0.08788209606986899,0.10348659277325967,-55.8551997536391,160.7193621320204,264.44717573221754,20865,10715,1.9472701819878675,0.0010686668940073129,23.908689326404993,119.79738931940516,105.89668302320473,126550.65881125732,3.9786133128990313,12.62793819279674,0.6221160535547374,v00053s00001_hw00003
16013,13447,29460,58,0.456449422946368,187352.64172669675,-0.10584282888390506,6.326168521567008,13.36452597711988,0.06658946149392009,0.10801794839843347,-58.39293969355721,60.927089598055474,414.01064425770306,20510,10364,1.9789656503280586,0.0010573387016037112,-13.02013290624672,112.93502015147412,93.67223500738484,104004.7808383225,4.437778447716876,15.260434662629327,0.5551284459070553,v00054s00001_hw00003
25788,13244,39032,72,0.33931133428981347,185526.39633766864,-0.10705895764139495,4.75,9.619920422189201,0.07002967359050445,0.11065600313400242,-24.589486050685828,43.88933377956146,314.5463858850313,20524,9250,2.218810810810811,0.0011944776380172866,-15.031970139085201,122.91623576254196,105.82996801809456,123615.25843926542,3.023346655611956,13.026486841618434,0.6662947207484081,v00055s00001_hw00003
20042,15832,35874,63,0.44132240619947594,223893.71082653257,-0.0865989856559933,7.073953373222827,13.202466706478786,0.07258460029426189,0.09206390899591668,-46.458493780954036,160.99792402668933,491.6008563273073,20989,12602,1.6655292810664974,0.000966421079366425,-26.44116578459159,111.45465968297118,96.66871151457153,118903.65939072856,3.8961720183648483,13.0,0.5310719043950826,v00056s00001_hw00003
22710,14632,37342,69,0.39183760912645277,206223.94006303974,-0.1034313590846836,6.857142857142857,13.272800599845295,0.055525894287239724,0.10770212811750696,-39.49749425211543,132.29011423201084,205.51235839340885,20959,10580,1.9810018903591682,0.0010611986600244977,-21.63178446375972,115.80219800193241,98.90306049408184,110405.18664059014,3.857142857142857,11.887053391825429,0.535365518701858,v00057s00001_hw00003
22411,12825,35236,58,0.36397434442047905,255759.1966957568,-0.05892397347164491,8.327672090511893,15.082849650327244,0.04683698296836983,0.0816662835327236,-55.710821667092716,21.842214156870345,538.5323149236193,20902,13577,1.5395153568535023,0.0010726662232387885,-14.694069660529264,109.25146057544082,89.77852317114646,154401.4423485331,4.2019340784929025,18.025625139851194,0.6036984958636864,v00058s00001_hw00003
10309,12703,23012,65,0.5520163393012342,205885.79109273304,-0.1607142857142861,8.567744744096897,16.675167899898216,0.04626773596545342,0.09967256231850345,-60.38530857493057,66.2654452148119,521.2277580071175,21150,10922,1.9364585240798389,0.0009878549371929348,-25.412528260475504,109.85159885937897,96.70023865434462,100312.66336731975,7.457789368583557,17.35497605744919,0.48722479989956136,v00059s00001_hw00003
18931,13445,32376,68,0.41527674820854954,165900.2564117629,-0.08928571428571419,5.88430114796991,10.820836446268645,0.06705539358600583,0.12217309850942522,-49.711349648512,104.81807985614853,372.9108244531688,20454,9089,2.250412586643195,0.0010506534169855426,-10.908660193229226,118.86138798197798,102.21249435623459,92439.70366602638,3.5,10.51975514436557,0.5572004869998024,v00060s00001_hw00003
17979,13507,31486,59,0.42898431048720065,192237.47989752932,-0.038450107467986605,7.501562319200289,12.860117975519247,0.078397212543554,0.10590006484894458,-11.511204533010577,73.1531907868556,550.0157215047726,20848,9382,2.2221274781496483,0.0011383290493599681,-5.886362402295985,119.32404738431231,100.1740410812423,101380.08435630657,4.137712978280639,14.654119953993014,0.5273689834591383,v00061s00001_hw00003
14163,12779,26942,63,0.4743151956053745,204352.57185380068,-0.125,7.908920306095091,15.585321396575523,0.044009779951100246,0.1015534767758464,-42.678438829582454,54.11306217396786,416.51030017657445,20573,12348,1.6660997732426304,0.0009051454653163857,-29.833682729211453,102.95313067212692,93.1049662442315,105225.21701861251,6.261278089565066,19.350154038005545,0.5149199545865929,v00062s00001_hw00003
15323,12936,28259,68,0.45776566757493187,207173.79966545865,-0.19062984187846466,7.781442568578932,14.083240935259987,0.045454545454545456,0.09683942534892107,-48.86038273370326,35.46866380883457,386.1443538998836,20680,10795,1.9157017137563688,0.0011071796553730373,-24.026042893403595,112.59481230611671,98.71414366399665,112038.86580208843,6.13454587245254,17.286296968529918,0.540796500247653,v00063s00001_hw00003
20890,15487,36377,53,0.42573604200456333,171465.4161470313,-0.0714285714285714,5.306246319197781,10.187026563432612,0.056359102244389024,0.11942772750250809,-69.61816698952897,67.30280870037737,238.46744412050535,20417,9653,2.1150937532373355,0.0009772013555509583,-3.756871220214931,115.38437658523759,97.43699064058548,91872.69550510675,3.1347293285401046,12.558909356899708,0.535808897033359,v00064s00001_hw00003
21189,15950,37139,57,0.42946767548937775,188774.01589297596,-0.05357142857142838,5.714285714285714,13.007062445817184,0.10528869480834546,0.10565874010134366,-25.439526786172674,138.302249367028,568.922568460812,20528,8603,2.386144368243636,0.0011972520684114317,-41.3203010887484,105.93660115981203,92.44185137782573,95520.34740996471,3.335033579979643,12.128476059658897,0.5060036836008154,v00065s00001_hw00003
20188,16074,36262,64,0.44327395069218467,305106.0697741847,-0.16284695471649932,9.298488360213536,19.996555463291582,0.08985507246376812,0.06799531589477605,-34.714284393733095,42.979673387322265,555.6986879100281,21332,13305,1.6033070274332957,0.001195879427861997,-13.236779860597242,116.7140068467681,96.90956544647615,157316.5514007754,5.618051263561058,16.574293244389114,0.515612657320153,v00066s00001_hw00003
18100,15864,33964,60,0.46708279354610766,194703.66336504108,-0.030634691687820848,5.790617410950235,14.392677685199406,0.14034229828850855,0.10291486452428003,-49.67630069025594,159.92995521595574,372.5881235154394,20881,10741,1.9440461781956988,0.0010357797083509937,-12.051923230690274,112.79045044928662,90.2749746884575,100159.37680423184,3.4756119983210074,10.857941694749076,0.5144195803673584,v00067s00001_hw00003
16012,13375,29387,62,0.45513322217306973,147441.69224767812,-0.030928838960724625,4.032077896145081,8.02056198645342,0.061843640606767794,0.13584210204675315,-55.530886376947194,99.67808320295906,559.6672297297297,20328,10858,1.872167986737889,0.0008819832724417221,-5.991148874193924,104.30174270994519,84.80468221848746,95361.01396438762,3.4573291714848327,12.0,0.6467710218911256,v00068s00001_hw00003
26671,22396,49067,57,0.4564371165956753,262162.69490389555,-0.03571428571428559,5.375,11.927868099481437,0.11758656153582447,0.07591779113763977,-94.76273210422347,12.265708907015629,390.3459986550101,20566,13150,1.563954372623574,0.001106455084674484,1.118096643603806,101.35501998843192,78.71862175562153,142394.9430007873,2.8713930346059686,12.915275727349487,0.5431548643981817,v00069s00001_hw00003
17248,13954,31202,64,0.4472149221203769,241962.81782700092,-0.10253355840783485,7.875,15.29532402619746,0.0626048071548351,0.08645308433816029,-62.47506545919311,127.98356514499302,355.7280086346465,20871,12237,1.7055650894827163,0.0010576590863861821,-23.03601103196279,115.56943723108695,100.11729360362663,134691.37207159674,6.534147926958759,17.23638114417659,0.5566614460900297,v00070s00001_hw00003
22004,15227,37231,61,0.40898713437726625,150202.6351066378,-0.03571428571428559,4.291902323223324,9.625,0.13877551020408163,0.13256695009820002,-17.120784060986054,91.61657452969844,418.48936170212767,20144,7407,2.7195895774267584,0.0011552676485257047,6.8223066521230535,114.6341857739269,93.81681060813324,86979.70488706118,2.359015676204052,12.527778442303102,0.5790824163990804,v00071s00001_hw00003
30586,22329,52915,67,0.4219786449966928,260155.47253069252,-0.010587399961007549,5.062492112367337,12.452095600474498,0.07078729281767956,0.08418716998781434,-54.052751719071125,281.64798617022046,276.23962200472494,21476,12782,1.6801752464403066,0.0011041226513629806,-30.503993720867758,113.64747352826919,98.87838413534779,140815.89198590664,2.835633320182744,11.277637412226081,0.5412759171125778,v00072s00001_hw00003
9108,10921,20029,58,0.5452593739078336,165567.63431230807,-0.16841856606060812,7.868822487954521,14.050278058489294,0.043072505384063174,0.12467083257938356,-60.789554049306325,88.14196278194382,483.30186078566504,21116,10306,2.048903551329323,0.0009107003838558126,-13.836691753348342,107.21857529513727,88.27575265040493,84464.79552264785,6.25,17.234499973574223,0.5101528198640745,v00073s00001_hw00003
12761,12192,24953,55,0.4885985653027692,197457.24664010378,-0.125,8.0457873373307,14.76507672876071,0.052429667519181586,0.09992468257770917,-53.850183167780536,57.55161203746392,475.5101914762199,21105,11729,1.799386136925569,0.0009313020928554515,-16.017289251052407,111.79988761949025,94.3048627480647,103636.94020917032,5.631542646701176,17.718089772360543,0.5248576184092377,v00074s00001_hw00003
17172,15272,32444,71,0.4707187769695475,201379.5023094199,-0.03567041087928363,6.326168521567008,13.182491898426134,0.05978538579458355,0.1090506448551924,-51.45859467408503,69.696791635778,340.3422090729783,20796,10014,2.0766926303175555,0.0010125582437225866,7.3810770902670475,116.60349937293918,99.57883808878687,106374.12981843788,5.442796580228963,15.988745293014102,0.5282271959089156,v00075s00001_hw00003
15902,11626,27528,65,0.4223336239465272,123293.53882014772,-0.09916874353125404,4.889401803901986,9.428571428571429,0.10198494182067078,0.1587379797997264,-40.83107692597264,90.58182310546349,402.99934469200525,19991,6333,3.156639823148587,0.0011243577460133861,6.062266357344852,118.97590311973572,98.10796834162213,70963.06641871406,3.625,12.174623777428037,0.5755619239888166,v00076s00001_hw00003
13396,12248,25644,54,0.4776165964748089,111976.29340734202,-0.06637514811715128,4.403478738452134,8.475212456851093,0.11054637865311309,0.1841885212833567,-63.40363072090154,109.9872599342006,539.6357493857494,20429,6964,2.9335152211372773,0.0009435259331466244,8.141727504103281,118.29203162513696,98.31177403457065,62228.582480888974,2.529417939973106,8.842987648188585,0.555729972723037,v00077s00001_hw00003
13482,15626,29108,59,0.5368283633365398,273574.0240284875,-0.10899055764783505,9.939651645680943,20.22287905948881,0.08928571428571429,0.08281956012276742,-61.61454405043047,149.46934183262965,738.5310843373494,21335,16130,1.3226906385616863,0.0008708246551209714,-31.097767339845,107.86657433223267,93.56431463222053,123094.96628453821,6.8761362697375334,17.881126423129615,0.44995122150822414,v00078s00001_hw00003
20982,16602,37584,64,0.4417305236270754,224329.60457448376,-0.09608938278931578,6.558629811172453,14.870272357963051,0.07893507706679122,0.0895174559151439,-36.81678976911243,71.21213295682378,325.5650793650794,20482,12694,1.6135181975736568,0.0010991413128906427,-5.032688335136048,116.6273200605248,96.10703219481645,113132.74750403619,4.086945681067954,14.699060791448568,0.5043148349440117,v00079s00001_hw00003
22171,13153,35324,61,0.37235307439701054,225175.42783089948,-0.125,7.440913560213024,14.764584939262294,0.0665083135391924,0.08911155371229598,-44.462189208282936,32.4032412665813,388.8280802292264,21052,9145,2.3020229633679605,0.0014164776541844767,-12.806248436419752,115.9180524490157,99.18571547507787,131211.48804566724,4.296444208258697,17.439277083782123,0.5827078438780782,v00080s00001_hw00003
16592,14945,31537,55,0.4738878143133462,226406.5320146219,-0.0714285714285714,7.391929720986259,15.072847553708886,0.06266183324702226,0.09253779820803192,-55.98770942837437,41.23955968804301,411.4617321248741,21053,11968,1.7591076203208555,0.0010583051047221208,-2.6141805192584027,113.50455374061683,94.19066868052714,118009.90780872121,4.754511626857342,15.735534963944666,0.5212301374816335,v00081s00001_hw00003
20384,17165,37549,61,0.4571360089483075,221502.30998478434,-0.03254964008341066,6.477590885002647,15.01911350080043,0.13982859720342805,0.09389626691984763,-35.931358194830054,220.1106388170878,359.73353819139595,20727,12130,1.7087386644682605,0.0010504037228935004,-5.6933516323230355,112.47445118382369,91.29843482670991,111774.75996157207,3.738929236657829,10.801171506287929,0.5046211932022299,v00082s00001_hw00003
28524,18636,47160,64,0.39516539440203563,195877.1842826132,-0.05357142857142838,4.476499018616655,10.123972389786053,0.0979253112033195,0.10468254441349938,-52.75404059247198,149.30327626398926,614.8480194017785,20681,8396,2.4631967603620772,0.0012648089715828355,10.963075127459273,118.03997943742515,98.059690545863,112417.82187556683,2.9475906885856222,11.0,0.5739199401262043,v00083s00001_hw00003
29209,14923,44132,64,0.33814465693827606,249789.57565092793,-0.08395368011866333,7.2268113331959185,16.58803478371503,0.11012526096033402,0.08244071300740906,-8.257489879831565,137.88489191301298,260.6580808080808,20997,11095,1.892474087426769,0.0011865720292956999,-3.613316005879427,120.37188937822978,97.38684927509203,142297.6546411388,3.605551275463989,13.794061883148872,0.5696701084115484,v00084s00001_hw00003
