F1_in_air_time,F2_on_paper_time,F3_total_time,F4_stroke_count,duty_cycle,path_length,median_speed,p95_speed,stop_ratio,straightness,dominant_angle,direction_concentration,mean_pressure,width,height,aspect_ratio,ink_density,id
21501,19252,40753,47,0.472406939366427,1049268230.0,4.75523342202664,14.668861446962344,0.07496601281802291,4.525273756275392e-06,-14.337592167659288,1.1146366660658549,292.4216300940439,4790,32602,0.14692350162566714,10.134876368054146,v00069s00001_hw00007
12312,13204,25516,49,0.517479228719235,18293621.0,6.155536126122565,15.480472435862678,0.09013893595391392,0.0019796666819392656,-72.44524501075936,88.93024448796434,344.9971477467199,2298,36207,0.06346839009031403,0.2784246775518907,v00070s00001_hw00007
13149,15979,29128,50,0.5485786871738534,10049254.0,4.45638276404245,15.092632429589733,0.10759860788863108,0.0033357569845441745,-59.860588430341835,94.32994335331524,424.94114877589453,2376,33659,0.0705903324519445,0.18037458037697127,v00071s00001_hw00007
14076,14943,29019,50,0.5149384885764499,14778171.0,4.0754560391767765,12.374985507500833,0.10836845273931367,0.0023128920270949734,-73.92086674366452,176.1970716514864,279.5493951612903,2600,34156,0.07612132568216419,0.21367579227755007,v00072s00001_hw00007
13742,16036,29778,48,0.538518369265901,31728073.0,4.52164526805791,12.475763472786847,0.0921277809469481,0.0010043741437372397,-54.97853405847744,76.88910245164489,544.9605448567403,2557,32029,0.07983390052764681,0.5616611458377924,v00073s00001_hw00007
11827,12758,24585,45,0.5189343095383364,572261421.0,5.285714285714286,15.590092149579887,0.08837908988341482,2.5115159718067815e-05,-68.33034614898007,61.81921694440701,447.05667060212517,4666,29789,0.15663499949645843,5.802986236722019,v00074s00001_hw00007
8416,19473,27889,37,0.698232277959052,1169446947.0,5.270247641627634,13.698651722158825,0.06925528832222544,5.416788449399666e-06,-78.20933339829166,79.96337781174104,300.52318392581145,3667,34830,0.10528280218202699,13.922569974668761,v00075s00001_hw00007
9660,10511,20171,36,0.5210946408209807,29754583.0,5.25,16.01845184247188,0.0868369351669941,0.000999472046707575,-62.4506018965199,55.99942741236926,440.54767025089603,3037,29761,0.1020463022075871,0.5317714623503745,v00076s00001_hw00007
12063,16313,28376,44,0.5748872286439245,21447415.0,4.116912164391989,11.919634451434344,0.10154320987654321,0.0014445189777735552,-69.34307820531082,58.23318007712299,623.6263837638377,1708,30977,0.05513768279691384,0.46270671567821176,v00077s00001_hw00007
6002,12620,18622,43,0.6776930512297282,15277815.0,6.077727824623613,15.427957628936348,0.0821566110397946,0.002117267968991013,-78.33976755805175,126.59292466534096,639.8663484486874,2451,32334,0.07580256077194285,0.24750156352881797,v00078s00001_hw00007
13048,12046,25094,50,0.4800350681437794,26016187.0,4.865538961693257,14.71262697095856,0.08006482982171799,0.0011797733597774202,-59.33052990331462,35.23122539286445,243.78375,2088,31006,0.06734180481197187,0.5092342974741936,v00079s00001_hw00007
17088,13647,30735,52,0.4440214738897023,25847946.0,5.99282997345322,18.028038017014012,0.12944444444444445,0.0012746254121040576,-40.15985871720943,13.662246074851351,457.4834437086093,2666,33228,0.08023353798001685,0.3541717658550875,v00080s00001_hw00007
13197,15054,28251,60,0.5328660932356377,15123040.0,5.689230786211394,14.409671757480117,0.09356560831694297,0.002116627942980831,-59.62016622657646,50.9024664070802,424.86036036036035,2279,32338,0.07047436452470777,0.24331457447228366,v00081s00001_hw00007
16420,17137,33557,67,0.510683314956641,1137147011.0,5.938486760109852,15.427246578732799,0.09046517604728861,8.172752323849643e-06,-45.80710178208299,188.4370940367368,354.00746924428825,3482,34207,0.10179203087087438,12.971100462774583,v00082s00001_hw00007
12751,19275,32026,21,0.6018547430212952,11794811.0,4.688748649139347,12.428571428571429,0.05392450569203116,0.002458099392058002,-81.18287820169326,106.83709223569767,629.833268254588,1948,28984,0.06720949489373447,0.24627356238401396,v00083s00001_hw00007
11719,12122,23841,41,0.5084518266851222,517782004.0,6.068972707234304,18.38428749530772,0.07649896623018608,2.332813091068665e-05,-42.76226840201826,63.2259581438851,317.15456238361264,4354,30292,0.14373431929222236,5.490575374983518,v00084s00001_hw00007
